name,gender
Birute,female
Bisan,female
Bisera,female
Biserka,female
Bisharo,female
Bisma,female
Bisrat,female
Bissan,female
Bisse,female
Bita,female
Bitania,female
Bittan,female
Bitte,female
Bitten,female
Bjondina,female
Björg,female
Bjørg,female
Björk,female
Blaga,female
Blagica,female
Blanca,female
Blanche,female
Blandine,female
Blanka,female
Blazenka,female
Blenda,female
Blen,female
Bleona,female
Blerina,female
Blerona,female
Blerta,female
Blessing,female
Blinera,female
Blända,female
Bnar,female
Bochra,female
Bodel,female
Bodil,female
Bodour,female
Boel,female
Bogdana,female
Bogdanka,female
Bogg,female
Boglarka,female
Boglárka,female
Bogumila,female
Boguslawa,female
Boi,female
Boja,female
Bojana,female
Bolla,female
Bolormaa,female
Bonita,female
Bonnie,female
Borbala,female
Borghild,female
Borgny,female
Borislava,female
Borit,female
Borjana,female
Borka,female
Boryana,female
Bosa,female
Boshra,female
Bosiljka,female
Botilda,female
Bouchra,female
Boushra,female
Bozana,female
Bozena,female
Bozenna,female
Bozica,female
Bozidarka,female
Brandy,female
Branislava,female
Branka,female
Brankica,female
Brenda,female
Brhan,female
Briana,female
Brianna,female
Bricken,female
Bridget,female
Brigida,female
Brigita,female
Brigitta,female
Brigitte,female
Briitta,female
Bri,female
Brikena,female
Brikenda,female
Brisa,female
Brita,female
Brita-Lena,female
Brita-Stina,female
Briten,female
Britha,female
Brith,female
Brith-Marie,female
Brit,female
Britt Inger,female
Britt Louise,female
Britt Maria,female
Britt Marie,female
Britt Mari,female
Britta Maria,female
Britta,female
Britta-Karin,female
Britta-Lena,female
Brittany,female
Britta-Stina,female
Britte,female
Britte-Marie,female
Britten,female
Britt-Helen,female
Brittinger,female
Britt-Inger,female
Britt-Ingrid,female
Brittis,female
Britt,female
Britt-Karin,female
Britt-Kristin,female
Brittlis,female
Britt-Lis,female
Britt-Liz,female
Britt-Louice,female
Britt-Louise,female
Britt-Louis,female
Britt-Maj,female
Britt-Maria,female
Britt-Marianne,female
Brittmarie,female
Britt-Marie,female
Brittmari,female
Britt-Mari,female
Britt-Mary,female
Britt-Sofie,female
Britt-Sofi,female
Britty,female
Brkti,female
Bronislava,female
Bronislawa,female
Brooke,female
Bruna,female
Brunhilde,female
Brunilda,female
Brygida,female
Bryndis,female
Brynhild,female
Brynja,female
Bränd,female
Bsrat,female
Buaphan,female
Buchra,female
Bud,female
Budoor,female
Buhar,female
Buket,female
Bukurije,female
Buppha,female
Burbuqe,female
Burcu,female
Bushra,female
Busra,female
Buthaina,female
Buthayna,female
Buu,female
Büsra,female
Bärbel,female
Böret,female
Börs,female
Caarina,female
Caasha,female
Cagla,female
Cahide,female
Caisa,female
Caisha,female
Caitlin,female
Caitlyn,female
Caiza,female
Cajsa,female
Cajsa-Lena,female
Cajsalisa,female
Cajsa-Lisa,female
Cajsa-Stina,female
Cajs-Marie,female
Cajza,female
Caklin,female
Calise,female
Calista,female
Calla,female
Callie,female
Cally,female
Calma,female
Cama,female
Camelia,female
Camellia,female
Camia,female
Camila,female
Camilia,female
Camilla,female
Camille,female
Cam,female
Camka,female
Canab,female
Canan,female
Candace,female
Candan,female
Candela,female
Candice,female
Candida,female
Candra,female
Candy,female
Canet,female
Cansu,female
Cara,female
Carene,female
Caren,female
Carianne,female
Cari,female
Carima,female
Carina,female
Carine,female
Carin,female
Carisma,female
Carita,female
Caritha,female
Carla,female
Carlota,female
Carlotta,female
Carly,female
Carma,female
Carmela,female
Carmelita,female
Carmel,female
Carmencita,female
Carmen,female
Carmina,female
Carmita,female
Carna,female
Carola,female
Carole,female
Carolina,female
Caroline,female
Caroliné,female
Carolin,female
Carolinne,female
Carolinn,female
Carol,female
Caroll,female
Carolyne,female
Carolyn,female
Carrie,female
Carro,female
Casandra,female
Casey,female
Cassandra,female
Cassie,female
Cataleya,female
Catalina,female
Catarina,female
Catarine,female
Cate,female
Caterina,female
Caterine,female
Catharina,female
Catharine,female
Cathe,female
Catherina,female
Catherine,female
Cathérine,female
Catherin,female
Cathleen,female
Cathlin,female
Cathrina,female
Cathrine,female
Cathrin,female
Cathryn,female
Cathy,female
Catia,female
Catinka,female
Catja,female
Cat,female
Catrina,female
Catrine,female
Catrin,female
Catriona,female
Cattis,female
Caty,female
Cayenne,female
Caylie,female
Cazandra,female
Cazima,female
Cazzandra,female
Cecelia,female
Cecile,female
Cécile,female
Cecilia,female
Cecilie,female
Cecily,female
Cecylia,female
Cedra,female
Celeste,female
Céleste,female
Celestina,female
Celestine,female
Celia,female
Celice,female
Celicia,female
Celie,female
Celi,female
Celile,female
Celina,female
Celinda,female
Celine,female
Celiné,female
Céline,female
Celin,female
Celinne,female
Celinn,female
Celise,female
Cemile,female
Cena,female
Cenita,female
Cennet,female
Centa,female
Ceren,female
Ceres,female
Cerine,female
Cerry,female
Cesilia,female
Ceyda,female
Ceylan,female
Ceylin,female
Chadia,female
Chafika,female
Chahd,female
Chaimaa,female
Chaimae,female
Chaima,female
Chaja,female
Chalida,female
Chalisa,female
Chalita,female
Chamaiporn,female
Chamilla,female
Chamiram,female
Chamiran,female
Cham,female
Champa,female
Chana,female
Chanakan,female
Chanar,female
Chanchira,female
Chanda,female
Chandana,female
Chandra,female
Chandrika,female
Chanel,female
Chanelle,female
Chanell,female
Chanette,female
Chanett,female
Chanida,female
Chanita,female
Channah,female
Channa,female
Chanpen,female
Chanphen,female
Chantal,female
Chantana,female
Chantel,female
Chantelle,female
Chantell,female
Chanthana,female
Chanya,female
Charikleia,female
Chariklia,female
Charina,female
Charita,female
Charito,female
Charity,female
Charlee,female
Charleen,female
Charlene,female
Charline,female
Charlize,female
Charlotta,female
Charlotte,female
Charlott,female
Charmaine,female
Charoline,female
Charu,female
Chasmine,female
Chatarina,female
Chaterine,female
Chatharina,female
Chatrine,female
Chatrin,female
Chau,female
Chawan,female
Chaweewan,female
Chaya,female
Chayenne,female
Chayma,female
Chaza,female
Cheima,female
Chelsea,female
Chelsie,female
Cheman,female
Chenar,female
Cherie,female
Chérie,female
Cherifa,female
Cheri,female
Cherine,female
Cherin,female
Chero,female
Cherrie,female
Cherry,female
Cherstin,female
Cheryl,female
Cheyenne,female
Chiamaka,female
Chiara,female
Chie,female
Chieko,female
Chika,female
Chiman,female
Chimen,female
Chinar,female
Chinda,female
Ching,female
Chintana,female
Chinyere,female
Chioma,female
Chirin,female
Chitra,female
Chloe,female
Chloé,female
Chmouni,female
Chnar,female
Choi,female
Cho,female
Chonlada,female
Chonthicha,female
Chonticha,female
Chotika,female
Chra,female
Chrisoula,female
Chrissie,female
Chrissi,female
Chrissoula,female
Christabel,female
Christa,female
Christel,female
Christella,female
Christelle,female
Christell,female
Christiana,female
Christiane,female
Christie,female
Christina,female
Christine,female
Christin,female
Christl,female
Christy,female
Chro,female
Chrysanthi,female
Chrysoula,female
Chunmei,female
Chunyan,female
Chuthamat,female
Chutikan,female
Chutima,female
Chutimon,female
Cia,female
Ciara,female
Cibelle,female
Cicci,female
Cicilia,female
Cicki,female
Cidra,female
Cigdem,female
Çigdem,female
Cilia,female
Cilla,female
Cim,female
Cina,female
Cinderella,female
Cindie,female
Cindi,female
Cindra,female
Cindy,female
Cinna,female
Cinthia,female
Cinthya,female
Cintia,female
Cinzia,female
Ciri,female
Cisela,female
Cissela,female
Cissi,female
Cissy,female
Claery,female
Claire,female
Clair,female
Clairy,female
Clara,female
Clare,female
Clarice,female
Clarie,female
Clarisa,female
Clarissa,female
Clarisse,female
Clarita,female
Clarry,female
Clary,female
Claudette,female
Claudia,female
Claudine,female
Clea,female
Clemence,female
Clémence,female
Clemencia,female
Clementina,female
Clementine,female
Cleo,female
Cléo,female
Cleopatra,female
Cloé,female
Clotilde,female
Cloudia,female
Coco,female
Codruta,female
Colette,female
Colleen,female
Comfort,female
Concepcion,female
Connie,female
Conni,female
Constance,female
Constanta,female
Constantina,female
Constanza,female
Constanze,female
Consuelo,female
Cora,female
Coralie,female
Coral,female
Corall,female
Corazon,female
Cordelia,female
Corina,female
Corine,female
Corinna,female
Corinne,female
Cornelia,female
Cosette,female
Cosima,female
Cosmina,female
Courtney,female
Crina,female
Crista,female
Cristal,female
Cristel,female
Cristiana,female
Cristiane,female
Cristina,female
Cristine,female
Cristin,female
Cristy,female
Crystal,female
Csenge,female
Csilla,female
Cui,female
Cveta,female
Cvetanka,female
Cvijeta,female
Cynthia,female
Cyntia,female
Cyrene,female
Cyrine,female
Czeslawa,female
Daad,female
Dace,female
Daed,female
Daeng,female
Dafina,female
Dafne,female
Dafni,female
Daga,female
Dagmara,female
Dagmar,female
Dagnija,female
Dagny,female
Dagrun,female
Dahab,female
Dahabo,female
Dahlia,female
Daiana,female
Daiga,female
Daily,female
Daina,female
Dainora,female
Daisy,female
Daiva,female
Dajana,female
Dajsy,female
Dalaa,female
Dala,female
Dalala,female
Dalal,female
Dalia,female
Daliborka,female
Dalida,female
Dalija,female
Dali,female
Dalila,female
Dalina,female
Dalin,female
Daliya,female
Dalja,female
Dalma,female
Dalya,female
Daly,female
Damaris,female
Damira,female
Damla,female
Danae,female
Danah,female
Danai,female
Danait,female
Dana,female
Danayt,female
Dandan,female
Danea,female
Danguole,female
Daniah,female
Dania,female
Danica,female
Daniela,female
Daniéla,female
Daniella,female
Danielle,female
Daniélle,female
Danijela,female
Danila,female
Danira,female
Danita,female
Danja,female
Danka,female
Danna,female
Danuta,female
Danute,female
Danya,female
Dao,female
Daorsa,female
Daphne,female
Daranee,female
Dararat,female
Darcy,female
Dareen,female
Daria,female
Darija,female
Darina,female
Darine,female
Darinka,female
Darja,female
Darlene,female
Darly,female
Darunee,female
Darya,female
Dasha,female
Dashne,female
Dashurije,female
Davida,female
Davina,female
Dawlat,female
Dawn,female
Davorka,female
Dayana,female
Daysi,female
Daysy,female
Dea,female
Deana,female
Deanna,female
Debbie,female
Deborah,female
Debora,female
Debra,female
December,female
Decibel,female
Decibelle,female
Decirée,female
Deega,female
Dee,female
Deema,female
Deeman,female
Deena,female
Deepa,female
Deepika,female
Deepthi,female
Deepti,female
Deeqa,female
Deeqo,female
Defne,female
Dega,female
Dehab,female
Deimante,female
Deirdre,female
Deisy,female
Dejana,female
Deka,female
Deko,female
Delal,female
Delan,female
Delara,female
Delaram,female
Delfina,female
Delia,female
Delice,female
Delicia,female
Delilah,female
Delila,female
Delina,female
Delinda,female
Delin,female
Del,female
Della,female
Delnaz,female
Delnia,female
Delphine,female
Delta,female
Delvina,female
Delvin,female
Dema,female
Deman,female
Demet,female
Demi,female
Demila,female
Dena,female
Denana,female
Denice,female
Denicé,female
Denisa,female
Denise,female
Denisé,female
Dénise,female
Denisse,female
Denita,female
Denitsa,female
Deniza,female
Denize,female
Deolinda,female
Deqa,female
Deqo,female
Deria,female
Derin,female
Dervisa,female
Derya,female
Desa,female
Desanka,female
Desideria,female
Desiree,female
Desireé,female
Desirée,female
Désireé,female
Désirée,female
Desire,female
Desiré,female
Desislava,female
Despina,female
Despoina,female
Destina,female
Destiny,female
Deva,female
Devi,female
Dewi,female
Devika,female
Devina,female
Devla,female
Devleta,female
Deyana,female
Dhifaf,female
Dhikra,female
Dhoha,female
Dhuha,female
Dhurata,female
Dia,female
Diala,female
Diamond,female
Dianah,female
Diana,female
Diane,female
Dianna,female
Dianne,female
Diba,female
Dibora,female
Dicle,female
Dida,female
Didan,female
Diddi,female
Didem,female
Didi,female
Diellza,female
Diem,female
Diep,female
Digna,female
Dijana,female
Dika,female
Dilafruz,female
Dila,female
Dilan,female
Dilara,female
Dilay,female
Dilba,female
Dilbar,female
Dilber,female
Dildora,female
Dilek,female
Dilem,female
Dilfuza,female
Dilin,female
Dilma,female
Dilnaz,female
Dilruba,female
Dilsa,female
Dilsoz,female
Dilveen,female
Dilvin,female
Dimah,female
Dima,female
Diman,female
Dimen,female
Dimitra,female
Dimitroula,female
Dinah,female
Dina,female
Dinara,female
Dine,female
Dinka,female
Dinna,female
Dinora,female
Dinore,female
Diona,female
Dionne,female
Diora,female
Disa,female
Dita,female
Ditte,female
Diva,female
Divina,female
Divine,female
Divna,female
Divora,female
Divya,female
Dixie,female
Dixi,female
Diya,female
Diyala,female
Diyana,female
Diyora,female
Diza,female
Djamila,female
Djana,female
Djellza,female
Djemila,female
Djenana,female
Djula,female
Djulja,female
Djurdja,female
Djurdjica,female
Dlin,female
Dlvin,female
Doaa,female
Doa,female
Dobrila,female
Dobrinka,female
Doha,female
Doina,female
Dojna,female
Dolly,female
Dolores,female
Domenica,female
Domenique,female
Dominga,female
Dominika,female
Dominique,female
Domino,female
Dona,female
Donata,female
Donatella,female
Dongmei,female
Donia,female
Donika,female
Donja,female
Donjeta,female
Donka,female
Donna,female
Donya,female
Dora,female
Dóra,female
Dorcas,female
Dordie,female
Dordi,female
Dordy,female
Doreen,female
Dorela,female
Dorentina,female
Doria,female
Doriana,female
Dorina,female
Dorine,female
Doris,female
Dorita,female
Dorith,female
Dorit,female
Dorna,female
Dorontina,female
Dorota,female
Dorotea,female
Dorotéa,female
Dorothea,female
Dorothee,female
Dorothée,female
Dorothy,female
Dorottya,female
Dorrit,female
Dorry,female
Dorsaf,female
Dorsa,female
Dorte,female
Dorthe,female
Dorthy,female
Dorty,female
Doruntina,female
Dosta,female
Dotty,female
Douaa,female
Doua,female
Douha,female
Dounia,female
Dovile,female
Draga,female
Dragana,female
Dragica,female
Draginja,female
Dragoslava,female
Drazenka,female
Drenusha,female
Drilona,female
Drina,female
Drita,female
Duaa,female
Dua,female
Duangchai,female
Duangchan,female
Duangduean,female
Duangjai,female
Duangkamol,female
Duangkamon,female
Duangporn,female
Dubravka,female
Duda,female
Duha,female
Dula,female
Dulce,female
Dumitra,female
Dunia,female
Duniya,female
Duniyo,female
Dunja,female
Dunya,female
Durdica,female
Dursuma,female
Dusanka,female
Dusica,female
Duska,female
Duygu,female
Dyala,female
Dyana,female
Dyveke,female
Dzana,female
Dzehva,female
Dzejla,female
Dzejna,female
Dzemila,female
Dzemile,female
Dzenana,female
Dzeneta,female
Dzenita,female
Dzevada,female
Dzevahira,female
Dzevida,female
Dzintra,female
Döndü,female
Döne,female
Dörte,female
Ea,female
Ebaa,female
Ebba,female
Ebba-Karin,female
Ebba-Lisa,female
Ebba-Stina,female
Ebla,female
Ebon,female
Ebony,female
Ebru,female
Ebtehal,female
Ebtesam,female
Ebtisam,female
Ebyan,female
Ecaterina,female
Ece,female
Ecrin,female
Eda,female
Edanur,female
Edda,female
Edelgard,female
Edel,female
Edeltraud,female
Edeltraut,female
Eden,female
Edessa,female
Edibe,female
Edie,female
Edina,female
Edisa,female
Edita,female
Editha,female
Edith,female
Edit,female
Edla,female
Edle,female
Edlira,female
Edna,female
Edona,female
Edvina,female
Edwina,female
Edyta,female
Eeva Liisa,female
Eeva,female
Eeva-Kaarina,female
Eeva-Leena,female
Eeva-Liisa,female
Eeva-Maija,female
Eevi,female
Efat,female
Effat,female
Effie,female
Effi,female
Effrosyni,female
Efrata,female
Efrosini,female
Eftekhar,female
Efthimia,female
Efthymia,female
Eftichia,female
Eftihia,female
Eftimia,female
Eftychia,female
Efva,female
Efwa,female
Egle,female
Eglé,female
Egshiglen,female
Egzona,female
Eha,female
Ehlimana,female
Ehlin,female
Ehteram,female
Eia,female
Eida,female
Eija,female
Eija-Liisa,female
Eijla,female
Eiko,female
Eila,female
Eileen,female
Eily,female
Eima,female
Eiman,female
Eina,female
Einas,female
Eine,female
Eini,female
Einy,female
Eira,female
Eirini,female
Eirin,female
Eiris,female
Eir,female
Eiva,female
Eivi,female
Eivor,female
Eiwor,female
Eivy,female
Eja,female
Ejan,female
Ejda,female
Ejla,female
Ejna,female
Ejny,female
Ejona,female
Ejra,female
Ejvor,female
Ejvy,female
Ekaterina,female
Ekaterine,female
Ekaterini,female
Ekbal,female
Ekhlas,female
Ekram,female
Elaf,female
Elaha,female
Elaheh,female
Elahe,female
Elaine,female
Ela,female
Elana,female
Elanor,female
Elanur,female
Elba,female
Elbjörg,female
Elda,female
Eldana,female
Eldbjörg,female
Eldina,female
Eldrid,female
Elea,female
Eleanore,female
Eleanor,female
Electra,female
Eleen,female
Elefteria,female
Eleftheria,female
Eleine,female
Elektra,female
Elemina,female
Elena,female
Elene,female
Eléne,female
Eleni,female
Elenita,female
Elen,female
Elén,female
Elenora,female
Elenore,female
Elenor,female
Eleonora,female
Eleonore,female
Eléonore,female
Eleonor,female
Elfete,female
Elfie,female
Elfije,female
Elfi,female
Elfrida,female
Elfride,female
Elfriede,female
Elga,female
Elhame,female
Elham,female
Elheme,female
Eliana,female
Eliane,female
Elianna,female
Elianne,female
Elica,female
Elice,female
Elicia,female
Elida,female
Eliesa,female
Elife,female
Elif,female
Eliina,female
Eliin,female
Eliisa,female
Eliise,female
Elika,female
Elilta,female
Elim,female
Elina,female
Elinda,female
Eline,female
Elin,female
Elín,female
Elinne,female
Elinn,female
Elinora,female
Elinore,female
Elinor,female
Elinur,female
Eliona,female
Elionora,female
Elionore,female
Elionor,female
Eliora,female
Elira,female
Elisabeta,female
Elisabete,female
Elisabeth,female
Elisabet,female
Elisabetta,female
Elisa,female
Elisar,female
Elisaveta,female
Elisavet,female
Elise,female
Elisé,female
Élise,female
Elisha,female
Elisia,female
Elisif,female
Elisiv,female
Eliska,female
Elissa,female
Elissar,female
Elissavet,female
Elita,female
Elivia,female
Elizabeta,female
Elizabete,female
Elizabeth,female
Elizabet,female
Eliza,female
Elizan,female
Elizaveta,female
Elize,female
Elizia,female
Eliz,female
